subject,version,character,act,event,position,coherence,lag,plot,response,rt,error,abs_error,condition,exclusion
422,13,Sandra,2,B,113,unrelated,long,sideplot,23,3980.2,-90,90,unrelated-long,include
422,13,Charles,1,B,22,mainplot,mainplot,mainplot,3,2596.2,-19,19,mainplot,include
422,13,Charles,1,E,72,mainplot,mainplot,mainplot,34,3172.8,-38,38,mainplot,include
422,13,Charles,1,D,52,mainplot,mainplot,mainplot,11,3580.8,-41,41,mainplot,include
422,13,Charles,2,E,140,mainplot,mainplot,mainplot,132,4940.1,-8,8,mainplot,include
422,13,Charles,1,B,20,mainplot,mainplot,mainplot,3,4412,-17,17,mainplot,include
422,13,Johnny,2,B,83,unrelated,short,sideplot,101,3428.7,18,18,unrelated-short,include
422,13,Beatrice,1,A,27,coherent,long,sideplot,42,5284.2,15,15,coherent-long,include
422,13,Charles,2,C,108,mainplot,mainplot,mainplot,113,3547.7,5,5,mainplot,include
422,13,Charles,2,A,80,mainplot,mainplot,mainplot,34,2924.2,-46,46,mainplot,include
422,13,Melvin,2,A,101,coherent,short,sideplot,110,4684.6,9,9,coherent-short,include
422,13,Charles,2,B,94,mainplot,mainplot,mainplot,127,6060.9,33,33,mainplot,include
422,13,Sandra,2,B,119,unrelated,long,sideplot,NA,NA,NA,NA,unrelated-long,exclude
422,13,Charles,2,C,107,mainplot,mainplot,mainplot,123,3104.7,16,16,mainplot,include
422,13,Johnny,2,B,86,unrelated,short,sideplot,115,5388.4,29,29,unrelated-short,include
422,13,Beatrice,1,A,26,coherent,long,sideplot,31,5442.7,5,5,coherent-long,include
422,13,Sandra,2,B,117,unrelated,long,sideplot,110,4492.3,-7,7,unrelated-long,include
422,13,Charles,2,A,75,mainplot,mainplot,mainplot,117,8150.2,42,42,mainplot,include
422,13,Melvin,2,A,103,coherent,short,sideplot,101,2652.2,-2,2,coherent-short,include
422,13,Charles,1,E,68,mainplot,mainplot,mainplot,16,6516,-52,52,mainplot,include
422,13,Charles,1,E,70,mainplot,mainplot,mainplot,20,3228.4,-50,50,mainplot,include
422,13,Beatrice,2,A,135,coherent,long,sideplot,127,5820.6,-8,8,coherent-long,include
422,13,Charles,2,C,111,mainplot,mainplot,mainplot,139,2084.1,28,28,mainplot,include
422,13,Charles,1,C,33,mainplot,mainplot,mainplot,9,3140.9,-24,24,mainplot,include
422,13,Sandra,1,A,16,unrelated,long,sideplot,46,2724.5,30,30,unrelated-long,include
422,13,Charles,1,C,39,mainplot,mainplot,mainplot,27,6197.1,-12,12,mainplot,include
422,13,Johnny,1,A,45,unrelated,short,sideplot,56,2564.3,11,11,unrelated-short,include
422,13,Beatrice,1,A,32,coherent,long,sideplot,47,4285.3,15,15,coherent-long,include
422,13,Charles,2,B,91,mainplot,mainplot,mainplot,128,2331.8,37,37,mainplot,include
422,13,Beatrice,2,A,130,coherent,long,sideplot,121,2156.4,-9,9,coherent-long,include
422,13,Charles,2,B,90,mainplot,mainplot,mainplot,135,4292.1,45,45,mainplot,include
422,13,Charles,1,E,69,mainplot,mainplot,mainplot,25,3179.5,-44,44,mainplot,include
422,13,Melvin,1,A,57,coherent,short,sideplot,42,2236.6,-15,15,coherent-short,include
422,13,Charles,1,B,21,mainplot,mainplot,mainplot,12,3284.4,-9,9,mainplot,include
422,13,Beatrice,2,A,136,coherent,long,sideplot,123,2803.8,-13,13,coherent-long,include
422,13,Charles,2,B,92,mainplot,mainplot,mainplot,131,2195.6,39,39,mainplot,include
422,13,Charles,2,B,95,mainplot,mainplot,mainplot,131,4677,36,36,mainplot,include
422,13,Charles,1,E,71,mainplot,mainplot,mainplot,25,3213.5,-46,46,mainplot,include
422,13,Sandra,2,B,116,unrelated,long,sideplot,101,5532,-15,15,unrelated-long,include
422,13,Sandra,2,B,114,unrelated,long,sideplot,90,3340.3,-24,24,unrelated-long,include
422,13,Charles,2,D,127,mainplot,mainplot,mainplot,132,2300.1,5,5,mainplot,include
422,13,Sandra,1,A,12,unrelated,long,sideplot,42,2814.2,30,30,unrelated-long,include
422,13,Charles,1,B,23,mainplot,mainplot,mainplot,9,7532.3,-14,14,mainplot,include
422,13,Charles,1,A,3,mainplot,mainplot,mainplot,12,2572,9,9,mainplot,include
422,13,Charles,1,A,8,mainplot,mainplot,mainplot,21,3444,13,13,mainplot,include
422,13,Beatrice,2,A,133,coherent,long,sideplot,121,2635.6,-12,12,coherent-long,include
422,13,Beatrice,1,A,31,coherent,long,sideplot,47,2892,16,16,coherent-long,include
422,13,Johnny,1,A,42,unrelated,short,sideplot,109,2452.5,67,67,unrelated-short,include
422,13,Beatrice,1,A,29,coherent,long,sideplot,35,8820.7,6,6,coherent-long,include
422,13,Melvin,1,A,64,coherent,short,sideplot,48,5316.3,-16,16,coherent-short,include
422,13,Charles,2,D,125,mainplot,mainplot,mainplot,135,3804.4,10,10,mainplot,include
422,13,Charles,2,A,78,mainplot,mainplot,mainplot,27,2996.8,-51,51,mainplot,include
422,13,Charles,1,A,6,mainplot,mainplot,mainplot,3,2716.3,-3,3,mainplot,include
422,13,Charles,1,C,34,mainplot,mainplot,mainplot,8,6908.1,-26,26,mainplot,include
422,13,Beatrice,1,A,25,coherent,long,sideplot,40,5531.8,15,15,coherent-long,include
422,13,Charles,1,C,40,mainplot,mainplot,mainplot,18,4748.6,-22,22,mainplot,include
422,13,Charles,2,B,96,mainplot,mainplot,mainplot,115,2620.7,19,19,mainplot,include
422,13,Charles,1,D,56,mainplot,mainplot,mainplot,15,3412.4,-41,41,mainplot,include
422,13,Charles,2,D,121,mainplot,mainplot,mainplot,30,2164,-91,91,mainplot,include
422,13,Johnny,1,A,47,unrelated,short,sideplot,44,4939.3,-3,3,unrelated-short,include
422,13,Sandra,2,B,120,unrelated,long,sideplot,102,1819.7,-18,18,unrelated-long,include
422,13,Charles,2,A,79,mainplot,mainplot,mainplot,32,1340.1,-47,47,mainplot,include
422,13,Melvin,1,A,60,coherent,short,sideplot,53,1876.6,-7,7,coherent-short,include
422,13,Charles,1,D,55,mainplot,mainplot,mainplot,23,2244.6,-32,32,mainplot,include
422,13,Johnny,2,B,81,unrelated,short,sideplot,99,1605.9,18,18,unrelated-short,include
422,13,Beatrice,1,A,30,coherent,long,sideplot,51,3068.3,21,21,coherent-long,include
422,13,Beatrice,2,A,129,coherent,long,sideplot,107,1981.4,-22,22,coherent-long,include
422,13,Sandra,2,B,115,unrelated,long,sideplot,89,2165.2,-26,26,unrelated-long,include
422,13,Charles,2,A,74,mainplot,mainplot,mainplot,54,2787.8,-20,20,mainplot,include
422,13,Charles,1,A,7,mainplot,mainplot,mainplot,5,5828.8,-2,2,mainplot,include
422,13,Charles,2,C,109,mainplot,mainplot,mainplot,130,9884,21,21,mainplot,include
422,13,Charles,2,A,73,mainplot,mainplot,mainplot,59,2614.5,-14,14,mainplot,include
422,13,Charles,2,D,128,mainplot,mainplot,mainplot,127,3317.2,-1,1,mainplot,include
422,13,Charles,2,C,105,mainplot,mainplot,mainplot,126,2085,21,21,mainplot,include
422,13,Charles,1,B,24,mainplot,mainplot,mainplot,16,1916.8,-8,8,mainplot,include
422,13,Sandra,1,A,14,unrelated,long,sideplot,45,2037.4,31,31,unrelated-long,include
422,13,Charles,1,A,5,mainplot,mainplot,mainplot,127,2149.2,122,122,mainplot,include
422,13,Charles,2,D,124,mainplot,mainplot,mainplot,114,3228.3,-10,10,mainplot,include
422,13,Charles,1,D,53,mainplot,mainplot,mainplot,17,2172.3,-36,36,mainplot,include
422,13,Melvin,2,A,99,coherent,short,sideplot,104,2036.8,5,5,coherent-short,include
422,13,Melvin,2,A,100,coherent,short,sideplot,105,1700.9,5,5,coherent-short,include
422,13,Johnny,1,A,44,unrelated,short,sideplot,52,2708.3,8,8,unrelated-short,include
422,13,Charles,2,C,110,mainplot,mainplot,mainplot,125,2940.8,15,15,mainplot,include
422,13,Charles,1,B,17,mainplot,mainplot,mainplot,125,4564.3,108,108,mainplot,include
422,13,Johnny,2,B,82,unrelated,short,sideplot,100,1644.9,18,18,unrelated-short,include
422,13,Melvin,2,A,98,coherent,short,sideplot,85,3308.8,-13,13,coherent-short,include
422,13,Charles,1,E,67,mainplot,mainplot,mainplot,13,1972.3,-54,54,mainplot,include
422,13,Charles,2,E,143,mainplot,mainplot,mainplot,142,3573.5,-1,1,mainplot,include
422,13,Beatrice,2,A,134,coherent,long,sideplot,114,5292,-20,20,coherent-long,include
422,13,Charles,1,C,38,mainplot,mainplot,mainplot,20,2940.6,-18,18,mainplot,include
422,13,Charles,2,E,141,mainplot,mainplot,mainplot,125,3004.1,-16,16,mainplot,include
422,13,Johnny,1,A,48,unrelated,short,sideplot,44,4396.1,-4,4,unrelated-short,include
422,13,Melvin,1,A,61,coherent,short,sideplot,55,1196.3,-6,6,coherent-short,include
422,13,Sandra,1,A,13,unrelated,long,sideplot,49,1300.7,36,36,unrelated-long,include
422,13,Johnny,2,B,87,unrelated,short,sideplot,94,1909.1,7,7,unrelated-short,include
422,13,Beatrice,2,A,131,coherent,long,sideplot,115,3884.2,-16,16,coherent-long,include
422,13,Charles,1,D,54,mainplot,mainplot,mainplot,11,1740.1,-43,43,mainplot,include
423,11,Beatrice,2,A,98,coherent,short,sideplot,127,4000.7,29,29,coherent-short,include
423,11,Melvin,1,A,42,unrelated,short,sideplot,38,5043.1,-4,4,unrelated-short,include
423,11,Sandra,1,A,31,unrelated,long,sideplot,48,5380.5,17,17,unrelated-long,include
423,11,Sandra,2,B,129,unrelated,long,sideplot,37,3523.6,-92,92,unrelated-long,include
423,11,Charles,2,C,106,mainplot,mainplot,mainplot,125,3139.7,19,19,mainplot,include
423,11,Charles,1,C,37,mainplot,mainplot,mainplot,61,3746.7,24,24,mainplot,include
423,11,Beatrice,1,A,58,coherent,short,sideplot,26,2915.6,-32,32,coherent-short,include
423,11,Charles,2,B,95,mainplot,mainplot,mainplot,127,4252.3,32,32,mainplot,include
423,11,Charles,1,B,18,mainplot,mainplot,mainplot,8,3460.6,-10,10,mainplot,include
423,11,Sandra,1,A,25,unrelated,long,sideplot,20,2963.7,-5,5,unrelated-long,include
423,11,Charles,2,D,121,mainplot,mainplot,mainplot,135,6371.6,14,14,mainplot,include
423,11,Charles,1,D,52,mainplot,mainplot,mainplot,67,3364.3,15,15,mainplot,include
423,11,Beatrice,1,A,60,coherent,short,sideplot,24,3515.6,-36,36,coherent-short,include
423,11,Melvin,2,B,88,unrelated,short,sideplot,43,3684.1,-45,45,unrelated-short,include
423,11,Charles,2,E,140,mainplot,mainplot,mainplot,136,3924.7,-4,4,mainplot,include
423,11,Charles,1,D,51,mainplot,mainplot,mainplot,64,2867.7,13,13,mainplot,include
423,11,Beatrice,1,A,62,coherent,short,sideplot,23,2365.6,-39,39,coherent-short,include
423,11,Charles,1,C,35,mainplot,mainplot,mainplot,64,1932.8,29,29,mainplot,include
423,11,Charles,1,C,38,mainplot,mainplot,mainplot,61,2188.1,23,23,mainplot,include
423,11,Charles,2,A,73,mainplot,mainplot,mainplot,133,3364.3,60,60,mainplot,include
423,11,Charles,2,D,126,mainplot,mainplot,mainplot,140,3027.9,14,14,mainplot,include
423,11,Beatrice,2,A,97,coherent,short,sideplot,143,4436.6,46,46,coherent-short,include
423,11,Johnny,2,A,114,coherent,long,sideplot,127,4188.3,13,13,coherent-long,include
423,11,Charles,1,D,56,mainplot,mainplot,mainplot,69,4412.2,13,13,mainplot,include
423,11,Sandra,2,B,133,unrelated,long,sideplot,29,4908,-104,104,unrelated-long,include
423,11,Charles,1,A,4,mainplot,mainplot,mainplot,2,3564.4,-2,2,mainplot,include
423,11,Sandra,1,A,32,unrelated,long,sideplot,31,2667.8,-1,1,unrelated-long,include
423,11,Charles,2,A,80,mainplot,mainplot,mainplot,89,6301.7,9,9,mainplot,include
423,11,Beatrice,2,A,100,coherent,short,sideplot,137,2820.1,37,37,coherent-short,include
423,11,Johnny,1,A,13,coherent,long,sideplot,12,2926.2,-1,1,coherent-long,include
423,11,Johnny,2,A,120,coherent,long,sideplot,122,5957.5,2,2,coherent-long,include
423,11,Sandra,1,A,26,unrelated,long,sideplot,27,1925.1,1,1,unrelated-long,include
423,11,Melvin,2,B,81,unrelated,short,sideplot,34,2308.8,-47,47,unrelated-short,include
423,11,Charles,2,D,127,mainplot,mainplot,mainplot,134,2725.1,7,7,mainplot,include
423,11,Charles,1,E,66,mainplot,mainplot,mainplot,140,4060.5,74,74,mainplot,include
423,11,Charles,2,C,111,mainplot,mainplot,mainplot,136,2308.5,25,25,mainplot,include
423,11,Charles,1,C,36,mainplot,mainplot,mainplot,53,2671,17,17,mainplot,include
423,11,Charles,2,B,96,mainplot,mainplot,mainplot,131,2701.3,35,35,mainplot,include
423,11,Melvin,1,A,48,unrelated,short,sideplot,36,2516.9,-12,12,unrelated-short,include
423,11,Charles,2,D,125,mainplot,mainplot,mainplot,138,3062.2,13,13,mainplot,include
423,11,Melvin,1,A,43,unrelated,short,sideplot,31,2765.5,-12,12,unrelated-short,include
423,11,Charles,1,C,34,mainplot,mainplot,mainplot,44,1916.4,10,10,mainplot,include
423,11,Charles,2,E,143,mainplot,mainplot,mainplot,139,2405.1,-4,4,mainplot,include
423,11,Beatrice,2,A,102,coherent,short,sideplot,140,3238.1,38,38,coherent-short,include
423,11,Johnny,1,A,14,coherent,long,sideplot,10,2589.1,-4,4,coherent-long,include
423,11,Melvin,1,A,47,unrelated,short,sideplot,37,1780.8,-10,10,unrelated-short,include
423,11,Charles,2,B,94,mainplot,mainplot,mainplot,132,2204.7,38,38,mainplot,include
423,11,Beatrice,2,A,103,coherent,short,sideplot,142,3156.5,39,39,coherent-short,include
423,11,Charles,2,B,93,mainplot,mainplot,mainplot,129,2475.7,36,36,mainplot,include
423,11,Beatrice,1,A,59,coherent,short,sideplot,19,1987.7,-40,40,coherent-short,include
423,11,Charles,2,B,90,mainplot,mainplot,mainplot,130,2540.4,40,40,mainplot,include
423,11,Charles,1,B,21,mainplot,mainplot,mainplot,4,2932.4,-17,17,mainplot,include
423,11,Sandra,2,B,132,unrelated,long,sideplot,106,3693.2,-26,26,unrelated-long,include
423,11,Charles,1,A,1,mainplot,mainplot,mainplot,3,3596.3,2,2,mainplot,include
423,11,Johnny,1,A,16,coherent,long,sideplot,11,4221.7,-5,5,coherent-long,include
423,11,Charles,2,A,76,mainplot,mainplot,mainplot,30,3124.2,-46,46,mainplot,include
423,11,Charles,1,E,68,mainplot,mainplot,mainplot,98,2340.1,30,30,mainplot,include
423,11,Charles,2,A,74,mainplot,mainplot,mainplot,88,2764.1,14,14,mainplot,include
423,11,Johnny,2,A,118,coherent,long,sideplot,114,3068.4,-4,4,coherent-long,include
423,11,Charles,1,E,65,mainplot,mainplot,mainplot,128,4060.1,63,63,mainplot,include
423,11,Sandra,2,B,130,unrelated,long,sideplot,57,2276.8,-73,73,unrelated-long,include
423,11,Melvin,1,A,41,unrelated,short,sideplot,31,2084.7,-10,10,unrelated-short,include
423,11,Melvin,2,B,84,unrelated,short,sideplot,42,2605.6,-42,42,unrelated-short,include
423,11,Johnny,1,A,11,coherent,long,sideplot,7,3404.1,-4,4,coherent-long,include
423,11,Beatrice,1,A,57,coherent,short,sideplot,24,4900.3,-33,33,coherent-short,include
423,11,Melvin,2,B,87,unrelated,short,sideplot,30,3428.3,-57,57,unrelated-short,include
423,11,Charles,1,A,2,mainplot,mainplot,mainplot,51,4228.1,49,49,mainplot,include
423,11,Beatrice,1,A,64,coherent,short,sideplot,23,2676.2,-41,41,coherent-short,include
423,11,Melvin,2,B,86,unrelated,short,sideplot,29,2037.1,-57,57,unrelated-short,include
423,11,Sandra,1,A,29,unrelated,long,sideplot,39,2084.5,10,10,unrelated-long,include
423,11,Charles,2,E,137,mainplot,mainplot,mainplot,134,2508.2,-3,3,mainplot,include
423,11,Charles,1,B,19,mainplot,mainplot,mainplot,4,3916.6,-15,15,mainplot,include
423,11,Melvin,1,A,46,unrelated,short,sideplot,29,1564.1,-17,17,unrelated-short,include
423,11,Beatrice,1,A,63,coherent,short,sideplot,33,2358.2,-30,30,coherent-short,include
423,11,Charles,2,E,139,mainplot,mainplot,mainplot,141,4189,2,2,mainplot,include
423,11,Charles,2,D,124,mainplot,mainplot,mainplot,139,2916.2,15,15,mainplot,include
423,11,Charles,2,C,112,mainplot,mainplot,mainplot,137,2909.1,25,25,mainplot,include
423,11,Johnny,2,A,115,coherent,long,sideplot,110,5668.1,-5,5,coherent-long,include
423,11,Charles,1,D,50,mainplot,mainplot,mainplot,54,2516.1,4,4,mainplot,include
423,11,Charles,1,D,49,mainplot,mainplot,mainplot,58,2075.2,9,9,mainplot,include
423,11,Sandra,1,A,28,unrelated,long,sideplot,51,1852.4,23,23,unrelated-long,include
423,11,Charles,1,A,6,mainplot,mainplot,mainplot,1,2021.3,-5,5,mainplot,include
423,11,Charles,1,E,69,mainplot,mainplot,mainplot,94,5805.6,25,25,mainplot,include
423,11,Sandra,2,B,134,unrelated,long,sideplot,41,1821,-93,93,unrelated-long,include
423,11,Charles,2,E,138,mainplot,mainplot,mainplot,136,1884.5,-2,2,mainplot,include
423,11,Melvin,1,A,45,unrelated,short,sideplot,30,2044.3,-15,15,unrelated-short,include
423,11,Beatrice,2,A,99,coherent,short,sideplot,139,2483.7,40,40,coherent-short,include
423,11,Melvin,2,B,82,unrelated,short,sideplot,37,2092.1,-45,45,unrelated-short,include
423,11,Melvin,1,A,44,unrelated,short,sideplot,32,1731.2,-12,12,unrelated-short,include
423,11,Charles,1,B,22,mainplot,mainplot,mainplot,8,3340.8,-14,14,mainplot,include
423,11,Johnny,1,A,10,coherent,long,sideplot,14,3604.7,4,4,coherent-long,include
423,11,Charles,1,A,3,mainplot,mainplot,mainplot,66,1740.8,63,63,mainplot,include
423,11,Johnny,1,A,12,coherent,long,sideplot,9,3059.9,-3,3,coherent-long,include
423,11,Charles,1,B,23,mainplot,mainplot,mainplot,11,3851.6,-12,12,mainplot,include
423,11,Charles,2,C,110,mainplot,mainplot,mainplot,131,3644.5,21,21,mainplot,include
423,11,Charles,1,A,7,mainplot,mainplot,mainplot,104,3053.9,97,97,mainplot,include
423,11,Johnny,1,A,15,coherent,long,sideplot,8,3180.6,-7,7,coherent-long,include
423,11,Charles,1,C,33,mainplot,mainplot,mainplot,47,2828.6,14,14,mainplot,include
423,11,Charles,2,A,75,mainplot,mainplot,mainplot,120,3516.8,45,45,mainplot,include
423,11,Charles,1,C,40,mainplot,mainplot,mainplot,54,2948,14,14,mainplot,include
423,11,Melvin,2,B,85,unrelated,short,sideplot,48,3884.3,-37,37,unrelated-short,include
423,11,Charles,2,C,105,mainplot,mainplot,mainplot,124,2044.5,19,19,mainplot,include
423,11,Charles,2,C,107,mainplot,mainplot,mainplot,122,2796.9,15,15,mainplot,include
423,11,Sandra,1,A,27,unrelated,long,sideplot,42,2772.4,15,15,unrelated-long,include
423,11,Charles,1,B,17,mainplot,mainplot,mainplot,103,2260.8,86,86,mainplot,include
423,11,Charles,1,B,24,mainplot,mainplot,mainplot,18,2709.5,-6,6,mainplot,include
423,11,Charles,2,E,141,mainplot,mainplot,mainplot,139,2780.5,-2,2,mainplot,include
423,11,Johnny,2,A,113,coherent,long,sideplot,119,2460.4,6,6,coherent-long,include
423,11,Charles,2,D,122,mainplot,mainplot,mainplot,131,3860.5,9,9,mainplot,include
423,11,Charles,2,D,123,mainplot,mainplot,mainplot,136,2427.7,13,13,mainplot,include
423,11,Charles,2,A,78,mainplot,mainplot,mainplot,51,4116.4,-27,27,mainplot,include
423,11,Sandra,2,B,135,unrelated,long,sideplot,97,5068.9,-38,38,unrelated-long,include
423,11,Charles,1,D,53,mainplot,mainplot,mainplot,57,2428.1,4,4,mainplot,include
423,11,Beatrice,2,A,101,coherent,short,sideplot,121,2261,20,20,coherent-short,include
423,11,Charles,1,E,72,mainplot,mainplot,mainplot,133,3083.5,61,61,mainplot,include
423,11,Charles,2,A,79,mainplot,mainplot,mainplot,30,2236.1,-49,49,mainplot,include
423,11,Charles,2,B,89,mainplot,mainplot,mainplot,109,2012.5,20,20,mainplot,include
423,11,Charles,2,C,109,mainplot,mainplot,mainplot,131,2019.4,22,22,mainplot,include
423,11,Beatrice,2,A,104,coherent,short,sideplot,144,2228.6,40,40,coherent-short,include
423,11,Charles,2,C,108,mainplot,mainplot,mainplot,133,2539.8,25,25,mainplot,include
423,11,Johnny,2,A,116,coherent,long,sideplot,110,2501.6,-6,6,coherent-long,include
423,11,Charles,1,A,5,mainplot,mainplot,mainplot,136,3052.2,131,131,mainplot,include
423,11,Johnny,1,A,9,coherent,long,sideplot,107,2045.2,98,98,coherent-long,include
423,11,Charles,1,A,8,mainplot,mainplot,mainplot,92,4604,84,84,mainplot,include
423,11,Charles,1,C,39,mainplot,mainplot,mainplot,55,1803.3,16,16,mainplot,include
423,11,Charles,1,E,70,mainplot,mainplot,mainplot,95,4836.3,25,25,mainplot,include
423,11,Charles,1,E,67,mainplot,mainplot,mainplot,85,4068.3,18,18,mainplot,include
423,11,Charles,2,B,91,mainplot,mainplot,mainplot,115,2068.2,24,24,mainplot,include
423,11,Charles,1,D,54,mainplot,mainplot,mainplot,61,3093,7,7,mainplot,include
423,11,Charles,1,E,71,mainplot,mainplot,mainplot,137,3428.5,66,66,mainplot,include
423,11,Johnny,2,A,117,coherent,long,sideplot,103,3347.9,-14,14,coherent-long,include
423,11,Charles,2,B,92,mainplot,mainplot,mainplot,118,1836.3,26,26,mainplot,include
423,11,Johnny,2,A,119,coherent,long,sideplot,37,4116.7,-82,82,coherent-long,include
423,11,Sandra,1,A,30,unrelated,long,sideplot,41,2102,11,11,unrelated-long,include
423,11,Charles,1,B,20,mainplot,mainplot,mainplot,55,2164.2,35,35,mainplot,include
423,11,Charles,1,D,55,mainplot,mainplot,mainplot,64,2590.1,9,9,mainplot,include
423,11,Melvin,2,B,83,unrelated,short,sideplot,40,2179.8,-43,43,unrelated-short,include
423,11,Sandra,2,B,131,unrelated,long,sideplot,52,2683.4,-79,79,unrelated-long,include
423,11,Charles,2,A,77,mainplot,mainplot,mainplot,34,2397.6,-43,43,mainplot,include
423,11,Beatrice,1,A,61,coherent,short,sideplot,27,3267.6,-34,34,coherent-short,include
423,11,Charles,2,E,142,mainplot,mainplot,mainplot,136,2732.5,-6,6,mainplot,include
