subject,version,character_1,act_1,event_1,image_1,position_1,character_2,act_2,event_2,image_2,position_2,coherence,lag,plot,response,correct_distance,rt,stimulus,condition,trial_index,error,abs_error
301,6,Melvin,1,A,3,11,Melvin,1,A,8,16,unrelated,long,NA,3,4,6092.3,"[""<img src=\""jspsych/stimuli/melvin1A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin1A8.png\"" width=\""480\"" height=\""270\"">""]",within,117,-1,1
301,6,Charles,1,D,3,51,Charles,1,D,7,55,mainplot,mainplot,NA,6,3,8059.5,"[""<img src=\""jspsych/stimuli/charles1D3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D7.png\"" width=\""480\"" height=\""270\"">""]",within,118,3,3
301,6,Sandra,2,B,1,97,Sandra,2,B,6,102,unrelated,short,NA,5,4,4555.7,"[""<img src=\""jspsych/stimuli/sandra2B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B6.png\"" width=\""480\"" height=\""270\"">""]",within,119,1,1
301,6,Sandra,1,A,5,61,Sandra,2,B,5,101,unrelated,short,NA,86,39,3820.1,"[""<img src=\""jspsych/stimuli/sandra1A5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B5.png\"" width=\""480\"" height=\""270\"">""]",across,120,47,47
301,6,Charles,1,E,6,70,Charles,2,A,7,79,mainplot,mainplot,NA,13,8,9235.6,"[""<img src=\""jspsych/stimuli/charles1E6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A7.png\"" width=\""480\"" height=\""270\"">""]",adjacent,121,5,5
301,6,Melvin,1,A,4,12,Melvin,2,B,6,118,unrelated,long,NA,24,105,6107.1,"[""<img src=\""jspsych/stimuli/melvin1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B6.png\"" width=\""480\"" height=\""270\"">""]",across,122,-81,81
301,6,Charles,1,E,1,65,Charles,2,A,1,73,mainplot,mainplot,NA,11,7,6515.2,"[""<img src=\""jspsych/stimuli/charles1E1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,123,4,4
301,6,Charles,1,A,7,7,Charles,1,B,1,17,mainplot,mainplot,NA,7,9,7882.7,"[""<img src=\""jspsych/stimuli/charles1A7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1B1.png\"" width=\""480\"" height=\""270\"">""]",random,124,-2,2
301,6,Charles,1,C,3,35,Beatrice,1,A,3,43,coherent,short,NA,22,7,5106.3,"[""<img src=\""jspsych/stimuli/charles1C3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice1A3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,125,15,15
301,6,Charles,1,D,4,52,Charles,2,B,4,92,mainplot,short,NA,65,39,5435.7,"[""<img src=\""jspsych/stimuli/charles1D4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B4.png\"" width=\""480\"" height=\""270\"">""]",across,126,26,26
301,6,Johnny,1,A,1,25,Charles,1,C,1,33,coherent,long,NA,62,7,9452.1,"[""<img src=\""jspsych/stimuli/johnny1A1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1C1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,127,55,55
301,6,Charles,1,A,8,8,Melvin,1,A,8,16,unrelated,long,NA,63,7,3864.1,"[""<img src=\""jspsych/stimuli/charles1A8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin1A8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,128,56,56
301,6,Melvin,1,A,2,10,Melvin,2,B,5,117,unrelated,long,NA,21,106,3259.5,"[""<img src=\""jspsych/stimuli/melvin1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B5.png\"" width=\""480\"" height=\""270\"">""]",across,129,-85,85
301,6,Sandra,1,A,7,63,Sandra,2,B,5,101,unrelated,short,NA,86,37,5307.4,"[""<img src=\""jspsych/stimuli/sandra1A7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B5.png\"" width=\""480\"" height=\""270\"">""]",across,130,49,49
301,6,Beatrice,1,A,6,46,Beatrice,2,A,1,81,coherent,short,NA,89,34,3547.2,"[""<img src=\""jspsych/stimuli/beatrice1A6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A1.png\"" width=\""480\"" height=\""270\"">""]",across,131,55,55
301,6,Charles,1,C,7,39,Charles,2,A,7,79,mainplot,short,NA,54,39,6947.2,"[""<img src=\""jspsych/stimuli/charles1C7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A7.png\"" width=\""480\"" height=\""270\"">""]",across,132,15,15
301,6,Melvin,1,A,6,14,Melvin,2,B,4,116,unrelated,long,NA,29,101,6692.1,"[""<img src=\""jspsych/stimuli/melvin1A6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B4.png\"" width=\""480\"" height=\""270\"">""]",across,133,-72,72
301,6,Sandra,1,A,2,58,Sandra,2,B,2,98,unrelated,short,NA,87,39,4435.3,"[""<img src=\""jspsych/stimuli/sandra1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B2.png\"" width=\""480\"" height=\""270\"">""]",across,134,48,48
301,6,Beatrice,2,A,3,83,Beatrice,2,A,8,88,coherent,short,NA,2,4,4762.8,"[""<img src=\""jspsych/stimuli/beatrice2A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A8.png\"" width=\""480\"" height=\""270\"">""]",within,135,-2,2
301,6,Charles,1,D,7,55,Charles,2,B,7,95,mainplot,short,NA,39,39,2850.7,"[""<img src=\""jspsych/stimuli/charles1D7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B7.png\"" width=\""480\"" height=\""270\"">""]",across,136,0,0
301,6,Sandra,1,A,7,63,Sandra,2,B,7,103,unrelated,short,NA,82,39,2402.7,"[""<img src=\""jspsych/stimuli/sandra1A7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B7.png\"" width=\""480\"" height=\""270\"">""]",across,137,43,43
301,6,Charles,2,B,6,94,Sandra,2,B,6,102,unrelated,short,NA,65,7,4803.4,"[""<img src=\""jspsych/stimuli/charles2B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,138,58,58
301,6,Johnny,1,A,5,29,Johnny,2,A,5,133,coherent,long,NA,80,103,4026.2,"[""<img src=\""jspsych/stimuli/johnny1A5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A5.png\"" width=\""480\"" height=\""270\"">""]",across,139,-23,23
301,6,Beatrice,2,A,3,83,Charles,2,B,3,91,coherent,short,NA,57,7,2779.7,"[""<img src=\""jspsych/stimuli/beatrice2A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,140,50,50
301,6,Beatrice,1,A,3,43,Beatrice,1,A,8,48,coherent,short,NA,1,4,5211.2,"[""<img src=\""jspsych/stimuli/beatrice1A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice1A8.png\"" width=\""480\"" height=\""270\"">""]",within,141,-3,3
301,6,Charles,1,D,6,54,Charles,2,D,2,122,mainplot,mainplot,NA,92,67,4156,"[""<img src=\""jspsych/stimuli/charles1D6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D2.png\"" width=\""480\"" height=\""270\"">""]",random,142,25,25
301,6,Charles,1,A,2,2,Charles,2,C,2,106,mainplot,long,NA,34,103,6883.1,"[""<img src=\""jspsych/stimuli/charles1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C2.png\"" width=\""480\"" height=\""270\"">""]",across,143,-69,69
301,6,Charles,2,B,1,89,Sandra,2,B,1,97,unrelated,short,NA,9,7,4700.8,"[""<img src=\""jspsych/stimuli/charles2B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,144,2,2
301,6,Charles,1,E,2,66,Charles,2,A,3,75,mainplot,mainplot,NA,11,8,7171,"[""<img src=\""jspsych/stimuli/charles1E2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,145,3,3
301,6,Sandra,1,A,3,59,Sandra,2,B,3,99,unrelated,short,NA,86,39,9859.2,"[""<img src=\""jspsych/stimuli/sandra1A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B3.png\"" width=\""480\"" height=\""270\"">""]",across,146,47,47
301,6,Charles,1,B,1,17,Johnny,1,A,1,25,coherent,long,NA,79,7,7691.4,"[""<img src=\""jspsych/stimuli/charles1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny1A1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,147,72,72
301,6,Beatrice,1,A,8,48,Charles,1,D,8,56,coherent,short,NA,22,7,4610.8,"[""<img src=\""jspsych/stimuli/beatrice1A8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,148,15,15
301,6,Johnny,1,A,3,27,Johnny,2,A,3,131,coherent,long,NA,3,103,5345.6,"[""<img src=\""jspsych/stimuli/johnny1A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A3.png\"" width=\""480\"" height=\""270\"">""]",across,149,-100,100
301,6,Melvin,2,B,8,120,Charles,2,D,8,128,unrelated,long,NA,108,7,3476.3,"[""<img src=\""jspsych/stimuli/melvin2B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,150,101,101
301,6,Charles,1,C,5,37,Charles,2,E,5,141,mainplot,long,NA,97,103,4684.6,"[""<img src=\""jspsych/stimuli/charles1C5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E5.png\"" width=\""480\"" height=\""270\"">""]",across,151,-6,6
301,6,Johnny,1,A,4,28,Johnny,2,A,8,136,coherent,long,NA,81,107,6948.7,"[""<img src=\""jspsych/stimuli/johnny1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A8.png\"" width=\""480\"" height=\""270\"">""]",across,152,-26,26
301,6,Beatrice,1,A,6,46,Beatrice,2,A,6,86,coherent,short,NA,81,39,7651.9,"[""<img src=\""jspsych/stimuli/beatrice1A6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A6.png\"" width=\""480\"" height=\""270\"">""]",across,153,42,42
301,6,Melvin,1,A,5,13,Melvin,2,B,5,117,unrelated,long,NA,19,103,3370.5,"[""<img src=\""jspsych/stimuli/melvin1A5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B5.png\"" width=\""480\"" height=\""270\"">""]",across,154,-84,84
301,6,Charles,1,A,4,4,Charles,2,C,4,108,mainplot,long,NA,94,103,4091.3,"[""<img src=\""jspsych/stimuli/charles1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C4.png\"" width=\""480\"" height=\""270\"">""]",across,155,-9,9
301,6,Johnny,1,A,2,26,Johnny,2,A,5,133,coherent,long,NA,87,106,5618.7,"[""<img src=\""jspsych/stimuli/johnny1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A5.png\"" width=\""480\"" height=\""270\"">""]",across,156,-19,19
301,6,Beatrice,1,A,7,47,Beatrice,2,A,7,87,coherent,short,NA,79,39,2546,"[""<img src=\""jspsych/stimuli/beatrice1A7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A7.png\"" width=\""480\"" height=\""270\"">""]",across,157,40,40
301,6,Johnny,1,A,4,28,Johnny,2,A,2,130,coherent,long,NA,97,101,5026.7,"[""<img src=\""jspsych/stimuli/johnny1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A2.png\"" width=\""480\"" height=\""270\"">""]",across,158,-4,4
301,6,Melvin,1,A,2,10,Melvin,2,B,2,114,unrelated,long,NA,31,103,5059.4,"[""<img src=\""jspsych/stimuli/melvin1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B2.png\"" width=\""480\"" height=\""270\"">""]",across,159,-72,72
301,6,Charles,1,C,2,34,Charles,1,C,8,40,mainplot,mainplot,NA,1,5,6482,"[""<img src=\""jspsych/stimuli/charles1C2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1C8.png\"" width=\""480\"" height=\""270\"">""]",within,160,-4,4
301,6,Charles,2,E,4,140,Charles,2,E,7,143,mainplot,mainplot,NA,2,2,4220.4,"[""<img src=\""jspsych/stimuli/charles2E4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E7.png\"" width=\""480\"" height=\""270\"">""]",within,161,0,0
301,6,Melvin,1,A,6,14,Melvin,2,B,1,113,unrelated,long,NA,3,98,4988.5,"[""<img src=\""jspsych/stimuli/melvin1A6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B1.png\"" width=\""480\"" height=\""270\"">""]",across,162,-95,95
301,6,Charles,1,A,7,7,Charles,2,C,7,111,mainplot,long,NA,32,103,5829.4,"[""<img src=\""jspsych/stimuli/charles1A7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C7.png\"" width=\""480\"" height=\""270\"">""]",across,163,-71,71
301,6,Charles,1,A,6,6,Charles,2,B,2,90,mainplot,mainplot,NA,45,83,3923.2,"[""<img src=\""jspsych/stimuli/charles1A6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B2.png\"" width=\""480\"" height=\""270\"">""]",random,164,-38,38
301,6,Charles,1,E,5,69,Charles,2,C,5,109,mainplot,short,NA,36,39,6586.9,"[""<img src=\""jspsych/stimuli/charles1E5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C5.png\"" width=\""480\"" height=\""270\"">""]",across,165,-3,3
301,6,Charles,2,D,5,125,Charles,2,E,2,138,mainplot,mainplot,NA,6,12,5050.3,"[""<img src=\""jspsych/stimuli/charles2D5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E2.png\"" width=\""480\"" height=\""270\"">""]",random,166,-6,6
301,6,Sandra,1,A,5,61,Sandra,2,B,7,103,unrelated,short,NA,81,41,1850.7,"[""<img src=\""jspsych/stimuli/sandra1A5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B7.png\"" width=\""480\"" height=\""270\"">""]",across,167,40,40
301,6,Johnny,1,A,8,32,Johnny,2,A,8,136,coherent,long,NA,80,103,4602.7,"[""<img src=\""jspsych/stimuli/johnny1A8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A8.png\"" width=\""480\"" height=\""270\"">""]",across,168,-23,23
301,6,Charles,1,D,6,54,Sandra,1,A,6,62,unrelated,short,NA,42,7,4722.3,"[""<img src=\""jspsych/stimuli/charles1D6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra1A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,169,35,35
301,6,Melvin,2,B,3,115,Charles,2,D,3,123,unrelated,long,NA,70,7,8001.5,"[""<img src=\""jspsych/stimuli/melvin2B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,170,63,63
301,6,Sandra,1,A,2,58,Sandra,2,B,8,104,unrelated,short,NA,82,45,2907.5,"[""<img src=\""jspsych/stimuli/sandra1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B8.png\"" width=\""480\"" height=\""270\"">""]",across,171,37,37
301,6,Melvin,1,A,7,15,Melvin,2,B,2,114,unrelated,long,NA,27,98,3179.4,"[""<img src=\""jspsych/stimuli/melvin1A7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B2.png\"" width=\""480\"" height=\""270\"">""]",across,172,-71,71
301,6,Charles,2,A,3,75,Beatrice,2,A,3,83,coherent,short,NA,41,7,3844,"[""<img src=\""jspsych/stimuli/charles2A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,173,34,34
301,6,Charles,1,C,4,36,Charles,2,A,4,76,mainplot,short,NA,64,39,7035.8,"[""<img src=\""jspsych/stimuli/charles1C4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A4.png\"" width=\""480\"" height=\""270\"">""]",across,174,25,25
301,6,Charles,1,E,3,67,Charles,2,A,6,78,mainplot,mainplot,NA,68,10,6010.5,"[""<img src=\""jspsych/stimuli/charles1E3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,175,58,58
301,6,Charles,1,B,6,22,Johnny,1,A,6,30,coherent,long,NA,20,7,4898.5,"[""<img src=\""jspsych/stimuli/charles1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny1A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,176,13,13
301,6,Sandra,1,A,1,57,Sandra,1,A,6,62,unrelated,short,NA,77,4,2569.8,"[""<img src=\""jspsych/stimuli/sandra1A1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra1A6.png\"" width=\""480\"" height=\""270\"">""]",within,177,73,73
301,6,Melvin,1,A,4,12,Melvin,2,B,4,116,unrelated,long,NA,32,103,4155.2,"[""<img src=\""jspsych/stimuli/melvin1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B4.png\"" width=\""480\"" height=\""270\"">""]",across,178,-71,71
301,6,Beatrice,1,A,5,45,Beatrice,2,A,5,85,coherent,short,NA,93,39,4137.8,"[""<img src=\""jspsych/stimuli/beatrice1A5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A5.png\"" width=\""480\"" height=\""270\"">""]",across,179,54,54
301,6,Johnny,1,A,8,32,Johnny,2,A,3,131,coherent,long,NA,5,98,7964.1,"[""<img src=\""jspsych/stimuli/johnny1A8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A3.png\"" width=\""480\"" height=\""270\"">""]",across,180,-93,93
301,6,Johnny,1,A,2,26,Johnny,2,A,8,136,coherent,long,NA,82,109,3275.6,"[""<img src=\""jspsych/stimuli/johnny1A2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A8.png\"" width=\""480\"" height=\""270\"">""]",across,181,-27,27
301,6,Melvin,1,A,1,9,Melvin,2,B,4,116,unrelated,long,NA,22,106,9364.7,"[""<img src=\""jspsych/stimuli/melvin1A1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B4.png\"" width=\""480\"" height=\""270\"">""]",across,182,-84,84
301,6,Beatrice,1,A,1,41,Beatrice,2,A,6,86,coherent,short,NA,84,44,7207,"[""<img src=\""jspsych/stimuli/beatrice1A1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A6.png\"" width=\""480\"" height=\""270\"">""]",across,183,40,40
301,6,Beatrice,1,A,1,41,Beatrice,2,A,1,81,coherent,short,NA,82,39,2754.4,"[""<img src=\""jspsych/stimuli/beatrice1A1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A1.png\"" width=\""480\"" height=\""270\"">""]",across,184,43,43
301,6,Charles,1,D,1,49,Sandra,1,A,1,57,unrelated,short,NA,26,7,5514.7,"[""<img src=\""jspsych/stimuli/charles1D1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra1A1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,185,19,19
301,6,Charles,2,C,8,112,Melvin,2,B,8,120,unrelated,long,NA,27,7,3890.6,"[""<img src=\""jspsych/stimuli/charles2C8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,186,20,20
301,6,Charles,2,E,1,137,Charles,1,E,6,142,mainplot,mainplot,NA,30,4,6963.4,"[""<img src=\""jspsych/stimuli/charles2E1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1E6.png\"" width=\""480\"" height=\""270\"">""]",within,187,26,26
301,6,Melvin,1,A,7,15,Melvin,2,B,7,119,unrelated,long,NA,21,103,4623.9,"[""<img src=\""jspsych/stimuli/melvin1A7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B7.png\"" width=\""480\"" height=\""270\"">""]",across,188,-82,82
301,6,Beatrice,1,A,7,47,Beatrice,2,A,2,82,coherent,short,NA,84,34,3170.7,"[""<img src=\""jspsych/stimuli/beatrice1A7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A2.png\"" width=\""480\"" height=\""270\"">""]",across,189,50,50
301,6,Charles,1,B,4,20,Charles,2,B,1,89,mainplot,mainplot,NA,54,68,4169.7,"[""<img src=\""jspsych/stimuli/charles1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B1.png\"" width=\""480\"" height=\""270\"">""]",random,190,-14,14
310,32,Charles,1,E,3,67,Charles,2,A,4,76,mainplot,mainplot,NA,42,8,6545.7,"[""<img src=\""jspsych/stimuli/charles1E3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A4.png\"" width=\""480\"" height=\""270\"">""]",adjacent,23,34,34
310,32,Charles,2,B,1,89,Melvin,2,A,1,97,unrelated,short,NA,1,7,7027.3,"[""<img src=\""jspsych/stimuli/charles2B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2A1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,24,-6,6
310,32,Charles,1,B,4,20,Charles,2,B,1,89,mainplot,mainplot,NA,27,68,6651.1,"[""<img src=\""jspsych/stimuli/charles1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B1.png\"" width=\""480\"" height=\""270\"">""]",random,25,-41,41
310,32,Melvin,1,B,4,60,Melvin,2,A,2,98,unrelated,short,NA,100,37,7299.5,"[""<img src=\""jspsych/stimuli/melvin1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2A2.png\"" width=\""480\"" height=\""270\"">""]",across,26,63,63
310,32,Charles,2,D,6,126,Beatrice,2,A,6,134,unrelated,long,NA,20,7,6573.8,"[""<img src=\""jspsych/stimuli/charles2D6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,27,13,13
310,32,Charles,1,A,4,4,Charles,2,C,4,108,mainplot,long,NA,89,103,7012.2,"[""<img src=\""jspsych/stimuli/charles1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C4.png\"" width=\""480\"" height=\""270\"">""]",across,28,-14,14
310,32,Melvin,1,B,3,59,Melvin,2,A,7,103,unrelated,short,NA,108,43,9195.5,"[""<img src=\""jspsych/stimuli/melvin1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2A7.png\"" width=\""480\"" height=\""270\"">""]",across,29,65,65
310,32,Johnny,1,B,7,47,Johnny,2,B,2,82,coherent,short,NA,117,34,7635.8,"[""<img src=\""jspsych/stimuli/johnny1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2B2.png\"" width=\""480\"" height=\""270\"">""]",across,30,83,83
310,32,Charles,1,E,5,69,Charles,2,A,6,78,mainplot,mainplot,NA,36,8,7219.2,"[""<img src=\""jspsych/stimuli/charles1E5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,31,28,28
